studentAddress,courseCode,disciplineCode,semester,year,grade,attendance,status
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ601,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ701,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ801,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ901,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ999,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO101,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO201,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO301,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO401,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO501,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO601,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO701,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO801,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO901,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO999,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT101,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT201,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT301,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT401,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT501,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT601,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT701,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT801,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT901,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT999,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI101,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI201,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI301,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI401,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI501,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI601,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI701,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI801,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI901,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI999,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,PRG101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,BD202,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,WEB101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,EST101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,ENG401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,RED101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,SO101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,POO201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,SEG101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADS,MOBILE1,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,ALC301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,SEC401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,BCC101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,BCC201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,BCC301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,BCC401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,CALC1,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,FIS1,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,GRAF1,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BCC,PARAD1,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG102,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG402,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ENG,ENG901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM202,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ADM,ADM999,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR102,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,DIR,DIR901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MED,MED999,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,ARQ,ARQ999,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,BIO,BIO999,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,MAT,MAT999,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI101,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI201,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI301,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI401,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI501,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI601,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI701,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI801,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI901,2,2021,85.00,95,true
0x139eda1600983c7b42dacd4f4c4aa529358d8dd0,PSI,PSI999,2,2021,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,PRG101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,BD202,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,WEB101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,EST101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,ENG401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,RED101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,SO101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,POO201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,SEG101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADS,MOBILE1,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,ALC301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,SEC401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,BCC101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,BCC201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,BCC301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,BCC401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,CALC1,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,FIS1,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,GRAF1,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BCC,PARAD1,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG102,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG402,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ENG,ENG901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM202,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ADM,ADM999,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR102,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,DIR,DIR901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MED,MED999,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,ARQ,ARQ999,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,BIO,BIO999,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,MAT,MAT999,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI101,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI201,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI301,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI401,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI501,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI601,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI701,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI801,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI901,1,2022,85.00,95,true
0x0775fbe1bea4b2b3531ec4b81897e87442bfaae3,PSI,PSI999,1,2022,85.00,95,true
